,Title,Summary,Location,Company,Salary
1377,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1378,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1379,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1380,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1381,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1382,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1383,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1384,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1385,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1386,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1387,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1388,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1389,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1390,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1391,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1392,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1393,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1394,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1395,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1396,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1397,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1398,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1399,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1400,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
1401,IT Graduate/Data Engineer/Analyst (SQL/QlikView),Present information using data visualization techniques (such as QlikView).This is an exciting opportunity for a highly analytical person with a knack for…,"Cape Town, Western Cape",Fourier Recruitment,R180 000 - R240 000 a year
1402,Data Analyst Intern,"This individual has strong skills in data analysis/programming.As an intern you will support the investment analysis team as well as compile, analyse and…","Cape Town, Western Cape",Trusted Interns,R6 000 - R8 000 a month
1403,Data Engineer,"The Data Engineer will support the software developers, data analyst and data scientists on data initiative and will ensure optimal data delivery architecture…","Montague Gardens, Western Cape",MindMatch Consulting,R23 000 - R27 000 a month
1404,Research Analyst Internship,"Are you a sharp, enthusiastic individual with data analysis and market research skills?Salary: R 6000 – R 8000.Job Type: Fixed Term contract.","Cape Town, Western Cape",FETOLA,R6 000 - R8 000 a month
1405,Data Analyst (PG 9),"Acquire data from various data sources and combine & transform data into interpretable datasets, reports or dashboards.","Bellville, Western Cape",SPF: Actuarial,
1406,HR Data & Systems Analyst,"Ensuring improvement in data quality & completeness.Develop, test, implement and maintain the HR SAP system and ensure data integrity through supporting the…","Cape Town, Western Cape",Engen Limited,
1407,Junior Marketing Analyst,Analyse data and business processes strategically.Self-motivated driver of performance who is passionate about data and analysis Benefits.,"Cape Town, Western Cape",HomeChoice,
1408,Analyst,Provide input to assist in updating relevant data bases to support/enhance data analysis and improve data mining.,"Cape Town, Western Cape 8001",Financial Intelligence Centre (FIC),
1409,Data Analyst,Analyses data to tell plausible story.Proactively analyses data to discover ways to add business value.Provides specifications for data pipeline requirements…,"Cape Town, Western Cape",The Globevest Group,R20 000 - R40 000 a month
1410,2020 Graduate Program - Analyst - Portfolio Valuations,"With expertise across the world’s largest industries we leverage technology and data science, to provide the insights, software and data to help our customers…","Claremont, Western Cape 7708",IHS Markit,
