,Title,Summary,Location,Company,Salary
2540,Product Manager - Startup,"Deep knowledge of the data - comfortable with data and analytics.Knowledge of the Market and industry, competitors, key trends in technology, customer…",Richmond VIC,RECRUIT4,
2541,Payroll Manager,You will be able to manage multiple reports simultaneously and analyse trends in payroll data.Ideally you will have gained experience from a Payroll Management…,Melbourne VIC,FourQuarters,"$85,000 a year"
2542,Channel Sales Manager - Service Providers,"Working with more than 500 global enterprises, including Deloitte, KPMG, Bloomberg and NATO, they have been recognized by analysts and customers alike for its…",Melbourne VIC,SalesTribe,"$120,000 - $150,000 a year"
2543,Associate Director Strategy,Analysis and data interpretation: Analysing and interpreting external and internal data to develop Strategies and recommendations;,Melbourne VIC,Grant Executive Search,
2544,IBM Intergration Bus Specialist - IIB/APIConnect Developer -...,"Participate in project planning sessions with project managers, business analysts and team members to analyze business requirements and outline the proposed IT…",Geelong VIC,Total Resource Solutions,$650 a day
2545,Contract Senior Back End .Net Developer,Current team is 3 engineers + 1 technical analyst with plans to grow the team to 10+ over 18 to 24 months.Senior Engineer / 6 month Contract / CBD / $750 - 850…,Melbourne VIC,FourQuarters,$750 - $850 a day
2546,SAP HR OM (Organisational Management) Consultant,"As a consultant / business analyst you will be responsible for HR OM (Organisational Management).The role will involve maintenance, support, master data,…",Melbourne VIC,Speller International,
2547,Senior Back End Java Engineer,"Great fundamental knowledge and experience with Java 9+, Spring, Spring Boot, Spring data and hiberate.What would I be doing?",Melbourne VIC,Xpand Group,
2548,Senior Investment Performance Analyst,Your challenges will to add value to the Heads of Investments and present high level investment performance data information.,Melbourne VIC,Grant Executive Search,
2549,Digital Marketing Lead - 12 Month FTC,"You're commercial, delivery focussed and confident in your abilities to demonstrate ROI using data driven strategies.",Melbourne VIC,Bluefin Resources,"$100,000 - $130,000 a year"
2550,Product Manager - Startup,"Deep knowledge of the data - comfortable with data and analytics.Knowledge of the Market and industry, competitors, key trends in technology, customer…",Richmond VIC,RECRUIT4,
2551,Payroll Manager,You will be able to manage multiple reports simultaneously and analyse trends in payroll data.Ideally you will have gained experience from a Payroll Management…,Melbourne VIC,FourQuarters,"$85,000 a year"
2552,Channel Sales Manager - Service Providers,"Working with more than 500 global enterprises, including Deloitte, KPMG, Bloomberg and NATO, they have been recognized by analysts and customers alike for its…",Melbourne VIC,SalesTribe,"$120,000 - $150,000 a year"
2553,Associate Director Strategy,Analysis and data interpretation: Analysing and interpreting external and internal data to develop Strategies and recommendations;,Melbourne VIC,Grant Executive Search,
2554,IBM Intergration Bus Specialist - IIB/APIConnect Developer -...,"Participate in project planning sessions with project managers, business analysts and team members to analyze business requirements and outline the proposed IT…",Geelong VIC,Total Resource Solutions,$650 a day
2555,Contract Senior Back End .Net Developer,Current team is 3 engineers + 1 technical analyst with plans to grow the team to 10+ over 18 to 24 months.Senior Engineer / 6 month Contract / CBD / $750 - 850…,Melbourne VIC,FourQuarters,$750 - $850 a day
2556,SAP HR OM (Organisational Management) Consultant,"As a consultant / business analyst you will be responsible for HR OM (Organisational Management).The role will involve maintenance, support, master data,…",Melbourne VIC,Speller International,
2557,Senior Back End Java Engineer,"Great fundamental knowledge and experience with Java 9+, Spring, Spring Boot, Spring data and hiberate.What would I be doing?",Melbourne VIC,Xpand Group,
2558,Senior Investment Performance Analyst,Your challenges will to add value to the Heads of Investments and present high level investment performance data information.,Melbourne VIC,Grant Executive Search,
2559,Digital Marketing Lead - 12 Month FTC,"You're commercial, delivery focussed and confident in your abilities to demonstrate ROI using data driven strategies.",Melbourne VIC,Bluefin Resources,"$100,000 - $130,000 a year"
2560,Product Manager - Startup,"Deep knowledge of the data - comfortable with data and analytics.Knowledge of the Market and industry, competitors, key trends in technology, customer…",Richmond VIC,RECRUIT4,
2561,Payroll Manager,You will be able to manage multiple reports simultaneously and analyse trends in payroll data.Ideally you will have gained experience from a Payroll Management…,Melbourne VIC,FourQuarters,"$85,000 a year"
2562,Channel Sales Manager - Service Providers,"Working with more than 500 global enterprises, including Deloitte, KPMG, Bloomberg and NATO, they have been recognized by analysts and customers alike for its…",Melbourne VIC,SalesTribe,"$120,000 - $150,000 a year"
2563,Associate Director Strategy,Analysis and data interpretation: Analysing and interpreting external and internal data to develop Strategies and recommendations;,Melbourne VIC,Grant Executive Search,
2564,IBM Intergration Bus Specialist - IIB/APIConnect Developer -...,"Participate in project planning sessions with project managers, business analysts and team members to analyze business requirements and outline the proposed IT…",Geelong VIC,Total Resource Solutions,$650 a day
2565,Contract Senior Back End .Net Developer,Current team is 3 engineers + 1 technical analyst with plans to grow the team to 10+ over 18 to 24 months.Senior Engineer / 6 month Contract / CBD / $750 - 850…,Melbourne VIC,FourQuarters,$750 - $850 a day
2566,SAP HR OM (Organisational Management) Consultant,"As a consultant / business analyst you will be responsible for HR OM (Organisational Management).The role will involve maintenance, support, master data,…",Melbourne VIC,Speller International,
2567,Senior Back End Java Engineer,"Great fundamental knowledge and experience with Java 9+, Spring, Spring Boot, Spring data and hiberate.What would I be doing?",Melbourne VIC,Xpand Group,
2568,Senior Investment Performance Analyst,Your challenges will to add value to the Heads of Investments and present high level investment performance data information.,Melbourne VIC,Grant Executive Search,
2569,Digital Marketing Lead - 12 Month FTC,"You're commercial, delivery focussed and confident in your abilities to demonstrate ROI using data driven strategies.",Melbourne VIC,Bluefin Resources,"$100,000 - $130,000 a year"
2570,Product Manager - Startup,"Deep knowledge of the data - comfortable with data and analytics.Knowledge of the Market and industry, competitors, key trends in technology, customer…",Richmond VIC,RECRUIT4,
2571,Payroll Manager,You will be able to manage multiple reports simultaneously and analyse trends in payroll data.Ideally you will have gained experience from a Payroll Management…,Melbourne VIC,FourQuarters,"$85,000 a year"
2572,Channel Sales Manager - Service Providers,"Working with more than 500 global enterprises, including Deloitte, KPMG, Bloomberg and NATO, they have been recognized by analysts and customers alike for its…",Melbourne VIC,SalesTribe,"$120,000 - $150,000 a year"
2573,Associate Director Strategy,Analysis and data interpretation: Analysing and interpreting external and internal data to develop Strategies and recommendations;,Melbourne VIC,Grant Executive Search,
2574,IBM Intergration Bus Specialist - IIB/APIConnect Developer -...,"Participate in project planning sessions with project managers, business analysts and team members to analyze business requirements and outline the proposed IT…",Geelong VIC,Total Resource Solutions,$650 a day
