,Title,Summary,Location,Company,Salary
3343,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3344,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3345,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3346,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3347,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3348,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3349,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3350,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3351,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3352,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3353,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3354,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3355,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3356,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3357,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3358,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3359,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3360,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3361,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3362,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3363,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3364,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3365,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3366,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3367,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3368,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3369,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3370,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3371,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3372,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3373,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
3374,Data Analyst,"This is where you come in….What are we looking for?You take pride in your devoted work ethic.Proficiency in Elastic Stack (Kibana, logstash specifically).","Montréal, QC",Evercore,
3375,Data Analyst - HVAC,Planaxis is currently seeking for a Data Analyst - HVAC for a 12 months contracts (possible conversion to permanent position) downtown Montreal.,"Montréal, QC",Planaxis | Groupaxis,
3376,Junior Financial Analyst (Montreal Co-op),"Assist the Senior Financial Analyst with variance analysis and interpretations.Assist with compiling relevant tax schedules, including tax data for annual…","Montréal, QC",Baylis Medical,
3377,Data Loss Prevention Analyst 3138075,"Data Loss Prevention Analyst 3138075.The Firm's Insider Threat team is seeking a Data Loss Prevention (DLP) analyst.POSTING DATE: Aug 20, 2019.","Montréal, QC",Morgan Stanley,"$85,000 - $100,000 a year"
3378,Market Research Analyst,1-2 years of work experience in a related research analyst or trading role.We are currently hiring a Market Research Analyst to join our Market Intelligence…,"Montréal, QC",DRW Trading Group,
3379,Business Analyst II,"Experience with business analyst methodologies, mapping and documentation.Provide cost effective solutions that enhance business performance through process…","Montréal, QC",TELUS Communications,
3380,Data Analyst,"Collaborate with VIA developers / data scientists to inform smarter ways to internally handle data, from data cleaning to predictive modeling.","Montréal, QC","Via Science, Inc.",
3381,Data Analyst,"Behaviour Interactive is seeking for a Data Analyst that will work closely with the game’s stakeholders to further understand, model, predict, segment and…","Montréal, QC",Behaviour Interactive,
3382,Senior Compensation Analyst,Are data driven and a master at crunching numbers to identify trends and make informed decisions.Dive into market data to ensure that our compensation planning…,"Montréal, QC",Shopify,
3383,"Junior Analyst, Consumer Insights",Analyzes data by proactively distilling data into insights.Comfortable tapping into third party syndicated data sets (direct experience with secondary data…,"Montréal, QC",Aldo Groupe,
